ID,YEAR,MONTH,DAY,HOUR,MINUTE,SECOND,LONGITUDE,LATITUDE,ALT,Dim,SAT1,SAT2,SAT3,SAT4,SAT5,SAT6,SAT7,SAT8,SAT9,SAT10,SAT11,SAT12,PDOP,HDOP,TEMP,ACTIVITY,TIMEON
d16241y2011,2011,5,4,18,2,37,-97.26090643,34.01536498,246,3,3,6,7,8,10,13,19,23,0,0,0,0,2.1,1,26.63,1143,37
d16241y2011,2011,5,4,18,32,40,-97.26036279,34.01573873,247,3,3,6,7,8,13,19,23,0,0,0,0,0,2.2,1.1,26.5,479,40
d16241y2011,2011,5,4,19,2,41,-97.25766528,34.01600712,261,3,3,7,8,11,13,19,0,0,0,0,0,0,2.8,1.4,24.13,1762,41
d16241y2011,2011,5,4,19,32,52,-97.25945673,34.01614791,257,3,3,7,8,11,13,17,19,26,28,0,0,0,1.5,0.8,23,949,52
d16241y2011,2011,5,4,20,2,37,-97.25943049,34.01616017,251,3,7,8,11,13,17,19,26,28,0,0,0,0,1.7,0.9,21.44,2131,37
d16241y2011,2011,5,4,20,32,41,-97.26074783,34.0157081,236,3,7,8,11,17,26,28,0,0,0,0,0,0,3.2,1.4,21.44,1812,41
d16241y2011,2011,5,4,21,2,36,-97.26105706,34.01514709,234,3,7,8,11,17,24,26,28,0,0,0,0,0,2.7,1.2,21.13,1977,36
d16241y2011,2011,5,4,21,32,40,-97.26107877,34.01514469,239,3,7,8,11,17,24,28,0,0,0,0,0,0,4.3,2.1,23.94,0,40
d16241y2011,2011,5,4,22,2,40,-97.26108191,34.01515015,235,3,11,15,17,24,27,28,0,0,0,0,0,0,3.8,3.2,24.38,3,40
d16241y2011,2011,5,4,22,32,37,-97.26106299,34.01506872,246,3,8,17,27,28,0,0,0,0,0,0,0,0,5.3,3.1,23.44,140,37
d16241y2011,2011,5,4,23,2,41,-97.26104171,34.01505039,247,3,2,4,8,17,27,28,0,0,0,0,0,0,2.9,1.5,22.81,236,41
d16241y2011,2011,5,4,23,32,40,-97.26126126,34.01511661,251,3,2,4,9,10,17,27,28,0,0,0,0,0,2.3,1.2,24.5,41,40
d16241y2011,2011,5,5,0,2,40,-97.26127827,34.01518539,242,3,2,4,9,10,27,28,0,0,0,0,0,0,3.2,2.1,23.56,228,40
d16241y2011,2011,5,5,0,32,52,-97.26132355,34.01487673,249,3,2,4,9,10,27,28,0,0,0,0,0,0,3.8,2.5,21.75,719,52
d16241y2011,2011,5,5,1,2,40,-97.26134529,34.01428821,252,3,2,4,9,10,27,0,0,0,0,0,0,0,4.3,2.3,20.56,1281,40
d16241y2011,2011,5,5,1,32,38,-97.26056863,34.01223029,255,3,2,4,5,9,10,12,17,25,27,0,0,0,1.7,0.9,20.31,544,38
d16241y2011,2011,5,5,2,2,36,-97.26086855,34.01212542,253,3,2,4,5,9,10,12,25,27,29,0,0,0,1.8,1,20.44,767,36
d16241y2011,2011,5,5,2,32,40,-97.26084674,34.01208003,251,3,2,4,5,10,12,25,29,0,0,0,0,0,3,1.6,23,0,40
d16241y2011,2011,5,5,3,2,41,-97.26094185,34.01208859,256,3,2,4,5,10,12,25,29,0,0,0,0,0,2.8,1.5,20.19,706,41
d16241y2011,2011,5,5,3,32,36,-97.260912,34.01217202,244,3,2,4,5,10,12,25,0,0,0,0,0,0,2.6,1.8,20.25,1297,36
d16241y2011,2011,5,5,4,2,36,-97.26090849,34.0121314,258,3,2,5,12,15,21,25,26,29,0,0,0,0,2.2,1,21.13,299,36
d16241y2011,2011,5,5,4,32,39,-97.26088846,34.01215817,253,3,5,12,15,18,21,25,26,29,0,0,0,0,2.8,1.3,21,0,39
d16241y2011,2011,5,5,5,2,37,-97.26078318,34.0122234,253,3,2,5,12,15,18,21,25,26,29,0,0,0,1.8,0.9,20.63,204,37
d16241y2011,2011,5,5,5,32,36,-97.25958824,34.01225158,247,3,5,15,18,21,25,26,29,0,0,0,0,0,2,1.1,17.94,1790,36
d16241y2011,2011,5,5,6,2,40,-97.25879647,34.01295184,258,3,15,18,21,26,29,0,0,0,0,0,0,0,5.6,1.7,16.44,2585,40
d16241y2011,2011,5,5,6,32,40,-97.25872862,34.01325206,247,3,15,18,21,26,29,0,0,0,0,0,0,0,3.9,1.4,20.06,445,40
d16241y2011,2011,5,5,7,2,40,-97.25902303,34.01357634,240,3,15,18,21,26,27,29,0,0,0,0,0,0,2.8,1.4,21.69,452,40
d16241y2011,2011,5,5,7,32,41,-97.25897465,34.01366493,262,3,6,15,18,21,22,29,0,0,0,0,0,0,2.7,1.4,22.88,747,41
d16241y2011,2011,5,5,8,2,40,-97.25902195,34.01368183,261,3,3,6,14,18,21,22,27,0,0,0,0,0,2.3,1.2,27.06,0,40
d16241y2011,2011,5,5,8,32,40,-97.25900852,34.01370328,252,3,3,6,9,14,18,21,22,27,0,0,0,0,2.5,1.2,28.19,0,40
d16241y2011,2011,5,5,9,2,36,-97.25898795,34.01370299,246,3,9,14,15,18,21,22,27,0,0,0,0,0,2.8,1.5,29.31,21,36
d16241y2011,2011,5,5,9,32,36,-97.25898861,34.01372374,248,3,6,9,14,18,19,27,0,0,0,0,0,0,2.8,2.1,29,386,36
d16241y2011,2011,5,5,10,2,46,-97.25893357,34.01371485,253,3,9,14,18,21,22,0,0,0,0,0,0,0,3.2,2,31.44,0,46
d16241y2011,2011,5,5,10,33,19,-97.25899021,34.01369852,248,3,11,18,22,25,31,0,0,0,0,0,0,0,2.2,1.3,30.06,325,79
d16241y2011,2011,5,5,11,2,47,-97.25901306,34.01369343,252,3,11,14,22,24,25,31,0,0,0,0,0,0,2.2,1.3,31.13,14,47
d16241y2011,2011,5,5,11,32,40,-97.25914649,34.0138937,243,3,11,12,14,22,24,25,31,32,0,0,0,0,2.5,1.4,30.56,251,40
d16241y2011,2011,5,5,12,2,40,-97.25920683,34.01364297,260,3,11,14,22,25,31,0,0,0,0,0,0,0,2.8,1.6,31.13,139,40
d16241y2011,2011,5,5,12,32,40,-97.2591986,34.01362211,254,3,14,22,24,25,30,31,32,0,0,0,0,0,2.5,1,30.63,48,40
d16241y2011,2011,5,5,13,2,41,-97.25560206,34.01316536,252,3,14,24,30,31,32,0,0,0,0,0,0,0,3.1,1.4,30.81,380,41
d16241y2011,2011,5,5,13,32,40,-97.25551166,34.01313793,255,3,14,20,30,31,0,0,0,0,0,0,0,0,3.7,1.8,31.25,196,40
d16241y2011,2011,5,5,14,2,40,-97.2555037,34.01315675,252,3,14,16,30,31,32,0,0,0,0,0,0,0,4.7,2.7,31.75,25,40
d16241y2011,2011,5,5,14,32,58,-97.25545548,34.01318492,259,3,6,16,20,30,31,0,0,0,0,0,0,0,2.6,1.6,31.94,397,58
d16241y2011,2011,5,5,15,2,41,-97.25548313,34.01331517,252,3,3,16,20,30,32,0,0,0,0,0,0,0,4.6,2.6,31.31,147,41
d16241y2011,2011,5,5,15,32,41,-97.25417051,34.01337859,257,3,3,6,13,16,30,32,0,0,0,0,0,0,3.1,1.3,33.19,396,41
d16241y2011,2011,5,5,16,2,36,-97.25360456,34.01230291,258,3,3,6,7,13,16,20,23,30,32,0,0,0,2.1,0.9,31.63,393,36
d16241y2011,2011,5,5,16,32,40,-97.25561345,34.01282016,264,3,3,6,13,16,23,30,32,0,0,0,0,0,2.1,1.3,32,138,40
d16241y2011,2011,5,5,17,2,38,-97.25637452,34.01309336,254,3,3,7,13,16,20,23,0,0,0,0,0,0,2,1.2,31.56,520,38
d16241y2011,2011,5,5,17,32,44,-97.25586546,34.01299326,258,3,3,6,7,13,16,19,23,0,0,0,0,0,3.7,1.6,31.25,261,44
d16241y2011,2011,5,5,18,2,37,-97.25587866,34.01298353,260,3,3,6,7,8,13,19,23,0,0,0,0,0,2.5,1.1,29.63,332,37
d16241y2011,2011,5,5,18,32,37,-97.25630209,34.0122402,265,3,3,7,8,13,19,23,28,0,0,0,0,0,2.2,1,28.31,628,37
d16241y2011,2011,5,5,19,2,41,-97.25736553,34.01350688,265,3,3,7,11,13,19,0,0,0,0,0,0,0,3.4,2.2,28.75,180,41
d16241y2011,2011,5,5,19,32,40,-97.25729683,34.01347705,241,3,7,8,13,19,24,0,0,0,0,0,0,0,3.4,1.8,28.94,0,40
d16241y2011,2011,5,5,20,2,40,-97.25728811,34.01231459,252,3,7,8,11,19,24,26,28,0,0,0,0,0,2.7,1.7,24.19,896,40
d16241y2011,2011,5,5,20,32,42,-97.25718121,34.01229955,252,3,7,8,11,17,19,24,28,0,0,0,0,0,2.4,1.3,23.5,1736,42
d16241y2011,2011,5,5,21,2,40,-97.25642843,34.01140969,263,3,7,8,11,15,17,26,28,0,0,0,0,0,2.1,1.2,22.94,1166,40
d16241y2011,2011,5,5,21,32,37,-97.25642873,34.01139526,266,3,7,8,11,17,24,26,28,0,0,0,0,0,2.1,1.1,24.13,27,37
d16241y2011,2011,5,5,22,2,40,-97.25643653,34.01138455,261,3,4,7,8,11,17,20,24,26,28,0,0,0,1.6,0.9,24.31,0,40
d16241y2011,2011,5,5,22,32,40,-97.25649995,34.01140709,256,3,4,8,9,17,20,24,27,28,0,0,0,0,1.7,0.9,23.69,38,40
d16241y2011,2011,5,5,23,2,37,-97.25640115,34.01142012,261,3,4,9,17,20,24,27,28,32,0,0,0,0,2.4,1.4,21.94,483,37
d16241y2011,2011,5,5,23,32,40,-97.25636301,34.01174961,264,3,2,4,10,12,17,20,27,28,0,0,0,0,1.5,0.9,21.63,428,40
d16241y2011,2011,5,6,0,2,36,-97.25630632,34.01150354,263,3,2,4,9,10,12,17,20,27,28,0,0,0,1.8,0.8,22,180,36
d16241y2011,2011,5,6,0,32,37,-97.25629344,34.01149795,261,3,2,4,5,9,10,17,20,27,28,0,0,0,1.5,0.9,22.25,0,37
d16241y2011,2011,5,6,1,2,40,-97.25651533,34.01139649,262,3,2,4,9,10,12,17,25,27,0,0,0,0,1.8,1,21.06,333,40
d16241y2011,2011,5,6,1,32,37,-97.25646211,34.01129835,261,3,2,4,5,9,10,12,25,27,0,0,0,0,2.2,1.1,20.69,524,37
d16241y2011,2011,5,6,2,2,40,-97.2564062,34.01138503,262,3,2,5,9,12,17,25,0,0,0,0,0,0,1.8,1.1,19.19,1442,40
d16241y2011,2011,5,6,2,32,41,-97.2564531,34.01136856,262,3,2,4,5,10,12,25,29,0,0,0,0,0,3,1.6,21.31,21,41
d16241y2011,2011,5,6,3,2,36,-97.25643682,34.01137013,259,3,2,4,5,10,12,25,29,0,0,0,0,0,2.7,1.5,21.13,0,36
d16241y2011,2011,5,6,3,32,37,-97.25643533,34.01138995,263,3,2,4,5,10,25,29,0,0,0,0,0,0,2.7,2,20.75,18,37
d16241y2011,2011,5,6,4,2,41,-97.25691833,34.01138688,266,3,5,10,12,25,26,29,0,0,0,0,0,0,2.4,1.2,17.75,887,41
d16241y2011,2011,5,6,4,32,41,-97.25673202,34.01197307,253,3,2,5,12,15,18,21,25,26,29,0,0,0,2.1,1,16.94,1306,41
d16241y2011,2011,5,6,5,2,36,-97.25651544,34.0119736,260,3,2,12,15,18,21,25,26,29,0,0,0,0,1.8,1.1,18.25,881,36
d16241y2011,2011,5,6,5,32,36,-97.25491832,34.0125533,264,3,2,5,15,18,21,26,29,0,0,0,0,0,2,1.2,16.69,883,36
d16241y2011,2011,5,6,6,2,36,-97.25387339,34.01334642,258,3,15,18,21,26,27,29,0,0,0,0,0,0,2.2,1.3,17.88,523,36
d16241y2011,2011,5,6,6,32,40,-97.25416971,34.01336506,265,3,15,18,21,26,27,29,0,0,0,0,0,0,2.9,1.4,21.31,225,40
d16241y2011,2011,5,6,7,2,40,-97.25416032,34.01329459,262,3,3,6,9,14,15,18,21,26,27,0,0,0,1.4,0.8,24,95,40
d16241y2011,2011,5,6,7,32,37,-97.25415789,34.01325488,260,3,3,6,15,18,21,22,26,27,0,0,0,0,2.4,1.7,26.06,0,37
d16241y2011,2011,5,6,8,2,36,-97.25416282,34.01327839,260,3,3,6,9,15,18,19,21,22,27,0,0,0,2.3,1.5,28.31,0,36
d16241y2011,2011,5,6,8,32,40,-97.25414531,34.01334036,261,3,9,15,18,19,21,22,27,0,0,0,0,0,2.7,1.7,30.75,153,40
d16241y2011,2011,5,6,9,2,37,-97.25417002,34.01334973,261,3,3,6,9,14,18,19,21,22,27,0,0,0,2,1.1,33.06,120,37
d16241y2011,2011,5,6,9,32,40,-97.25419198,34.01338792,259,3,3,6,9,14,19,22,31,0,0,0,0,0,2.1,1.2,36.94,0,40
d16241y2011,2011,5,6,10,2,41,-97.2543072,34.01357801,256,3,3,6,9,11,14,18,19,21,22,31,0,0,1.5,0.8,32.31,127,41
d16241y2011,2011,5,6,10,32,37,-97.25431995,34.01358992,256,3,9,11,12,14,22,24,31,0,0,0,0,0,1.7,1,31.13,0,37
d16241y2011,2011,5,6,11,2,41,-97.25431349,34.01358802,254,3,11,14,22,24,25,31,32,0,0,0,0,0,2.2,1.3,31.69,22,41
d16241y2011,2011,5,6,11,32,40,-97.2540347,34.01371842,258,3,11,12,14,18,22,24,25,30,31,32,0,0,1.4,0.8,34.63,235,40
d16241y2011,2011,5,6,12,2,37,-97.25435695,34.01410984,262,3,14,18,22,30,31,32,0,0,0,0,0,0,2.2,1.4,30.75,263,37
d16241y2011,2011,5,6,12,32,41,-97.25442811,34.01407208,258,3,14,22,30,31,32,0,0,0,0,0,0,0,3.7,1.6,32.25,0,41
d16241y2011,2011,5,6,13,2,40,-97.25435675,34.01411976,253,3,16,20,22,24,25,30,31,32,0,0,0,0,1.9,0.9,32.25,1,40
d16241y2011,2011,5,6,13,32,36,-97.25443992,34.01407675,239,3,16,20,25,30,32,0,0,0,0,0,0,0,3.5,1.9,32.81,0,36
d16241y2011,2011,5,6,14,2,41,-97.2543137,34.01410652,256,3,16,20,23,30,31,32,0,0,0,0,0,0,4.7,1.7,32.13,42,41
d16241y2011,2011,5,6,14,32,37,-97.2541367,34.01428977,277,3,16,20,23,30,31,32,0,0,0,0,0,0,5.7,2.1,31.56,290,37
d16241y2011,2011,5,6,15,2,37,-97.25540886,34.01398139,259,3,3,6,13,16,20,23,30,32,0,0,0,0,1.9,1.1,34.75,871,37
d16241y2011,2011,5,6,15,32,40,-97.2553496,34.01396703,232,3,7,13,16,20,23,30,32,0,0,0,0,0,2.8,1.4,33.31,157,40
d16241y2011,2011,5,6,16,2,40,-97.25545989,34.0139749,255,3,3,6,7,13,16,20,23,30,32,0,0,0,2.1,0.9,33.25,0,40
d16241y2011,2011,5,6,16,32,40,-97.25545183,34.01399824,250,3,3,6,7,10,13,16,20,23,30,32,0,0,1.5,0.8,33.69,0,40
d16241y2011,2011,5,6,17,2,40,-97.25699209,34.01508863,256,3,3,6,7,10,13,16,19,23,0,0,0,0,2.5,1.2,34.69,460,40
d16241y2011,2011,5,6,17,32,37,-97.25717511,34.01503532,252,3,3,6,7,8,10,13,19,23,0,0,0,0,2.4,1.2,32.56,1092,37
d16241y2011,2011,5,6,18,2,40,-97.25723788,34.01408308,253,3,3,6,7,8,13,19,28,0,0,0,0,0,2.4,1.3,32.31,187,40
d16241y2011,2011,5,6,18,32,40,-97.25863303,34.01321374,252,3,3,7,8,13,19,28,0,0,0,0,0,0,2.8,1.3,29.5,1156,40
d16241y2011,2011,5,6,19,2,40,-97.2636099,34.01448342,242,3,3,7,8,11,13,19,28,0,0,0,0,0,2.2,1,28.69,1359,40
d16241y2011,2011,5,6,19,32,40,-97.26408877,34.01500327,257,3,7,8,11,19,28,0,0,0,0,0,0,0,3.6,1.9,27.88,1257,40
d16241y2011,2011,5,6,20,2,43,-97.26424126,34.01522545,251,3,7,8,11,17,19,24,28,0,0,0,0,0,2.2,1.1,27.63,1232,43
d16241y2011,2011,5,6,20,32,37,-97.26368705,34.01500211,254,3,7,8,11,15,24,26,28,0,0,0,0,0,2.5,1.7,27.56,1062,37
d16241y2011,2011,5,6,21,2,40,-97.26365164,34.01493308,249,3,7,8,11,15,24,28,0,0,0,0,0,0,2.3,1.3,29.25,2,40
d16241y2011,2011,5,6,21,32,40,-97.2648288,34.01524817,247,3,4,7,8,11,17,24,26,28,0,0,0,0,1.9,1,26.94,1342,40
d16241y2011,2011,5,6,22,2,41,-97.26464342,34.01509857,249,3,4,8,9,11,15,17,24,26,27,28,0,0,1.5,0.8,26.63,1784,41
d16241y2011,2011,5,6,22,32,40,-97.26466836,34.01456509,251,3,4,8,9,15,17,26,27,28,0,0,0,0,2.7,1.5,26.5,1132,40
d16241y2011,2011,5,6,23,2,37,-97.26434715,34.0139068,251,3,2,4,9,17,27,0,0,0,0,0,0,0,4.9,2.6,28.25,699,37
d16241y2011,2011,5,6,23,32,37,-97.26433196,34.01390839,257,3,2,4,9,17,20,27,28,0,0,0,0,0,2.3,1.1,28.69,268,37
d16241y2011,2011,5,7,0,2,37,-97.26431802,34.01390188,250,3,2,4,9,10,17,27,28,0,0,0,0,0,2.7,1.3,29.44,5,37
d16241y2011,2011,5,7,0,32,41,-97.26457153,34.01357633,253,3,2,4,9,10,27,0,0,0,0,0,0,0,4.7,2.6,27.75,406,41
d16241y2011,2011,5,7,1,2,41,-97.2645346,34.01374173,246,3,2,4,9,10,0,0,0,0,0,0,0,0,4.3,2.2,26.56,1223,41
d16241y2011,2011,5,7,1,32,50,-97.264282,34.01354339,253,3,2,4,5,12,27,0,0,0,0,0,0,0,3,1.7,26.56,823,50
d16241y2011,2011,5,7,2,2,40,-97.26427998,34.01390856,257,3,2,5,10,12,25,0,0,0,0,0,0,0,3.7,1.7,27.06,549,40
d16241y2011,2011,5,7,2,32,41,-97.26427464,34.01379847,246,3,2,4,5,10,12,25,29,0,0,0,0,0,3.1,1.7,27.69,81,41
d16241y2011,2011,5,7,3,2,37,-97.26426651,34.01382541,250,3,2,4,5,10,12,25,29,0,0,0,0,0,2.6,1.4,27.31,0,37
d16241y2011,2011,5,7,3,32,40,-97.26428827,34.01382031,255,3,2,5,10,12,25,29,0,0,0,0,0,0,2.9,1.4,27.94,0,40
d16241y2011,2011,5,7,4,2,40,-97.2642103,34.0136614,256,3,2,5,12,25,29,0,0,0,0,0,0,0,5.9,2.6,25.19,1136,40
d16241y2011,2011,5,7,4,32,37,-97.26434849,34.01346858,247,3,2,5,12,15,21,25,26,29,0,0,0,0,2.2,1,24.88,722,37
d16241y2011,2011,5,7,5,2,37,-97.26482532,34.0120668,248,3,2,5,15,21,25,26,29,0,0,0,0,0,2,1,23.63,522,37
d16241y2011,2011,5,7,5,32,40,-97.26399959,34.01220303,245,3,2,5,15,18,21,26,29,0,0,0,0,0,2,1.2,22.31,1460,40
d16241y2011,2011,5,7,6,2,42,-97.26436336,34.01279159,248,3,15,18,21,26,29,0,0,0,0,0,0,0,5.5,1.6,24.5,702,42
d16241y2011,2011,5,7,6,32,37,-97.26437051,34.01307844,244,3,15,18,21,26,29,0,0,0,0,0,0,0,3.6,1.5,24.06,1191,37
d16241y2011,2011,5,7,7,2,47,-97.26433336,34.01298864,246,3,15,18,21,22,26,0,0,0,0,0,0,0,5.4,4.9,27.13,76,47
d16241y2011,2011,5,7,7,32,49,-97.2643764,34.01294867,243,3,15,18,21,22,0,0,0,0,0,0,0,0,5.9,4.2,25.75,881,49
d16241y2011,2011,5,7,8,3,4,-97.26423151,34.01299171,250,3,9,15,18,21,22,27,0,0,0,0,0,0,3.8,1.9,27.69,332,64
d16241y2011,2011,5,7,8,32,37,-97.26426859,34.01297871,251,3,9,14,15,18,21,27,0,0,0,0,0,0,3.2,1.8,29.31,0,37
d16241y2011,2011,5,7,9,2,40,-97.26421294,34.01299957,262,3,9,18,21,22,27,0,0,0,0,0,0,0,4.6,2.2,30.38,0,40
d16241y2011,2011,5,7,9,32,44,-97.26419294,34.01291813,251,3,9,14,18,21,22,0,0,0,0,0,0,0,4.8,2.2,31.44,0,44
d16241y2011,2011,5,7,10,2,42,-97.26382349,34.01303465,245,3,9,14,18,21,22,31,0,0,0,0,0,0,2.6,1.7,31.06,662,42
d16241y2011,2011,5,7,10,32,44,-97.26257719,34.01170322,246,3,11,14,18,22,31,0,0,0,0,0,0,0,2.7,1.5,33.44,597,44
d16241y2011,2011,5,7,11,2,40,-97.26257993,34.0116753,257,3,12,14,18,22,25,31,0,0,0,0,0,0,3.5,2.1,34.75,164,40
d16241y2011,2011,5,7,11,32,37,-97.2626602,34.01172152,253,3,14,18,22,25,31,0,0,0,0,0,0,0,5.2,3,35.88,146,37
d16241y2011,2011,5,7,12,2,37,-97.26253134,34.01172151,252,3,11,14,22,25,30,31,0,0,0,0,0,0,2.2,1.1,36.56,258,37
d16241y2011,2011,5,7,12,32,40,-97.26286647,34.01126996,243,3,14,16,22,23,24,25,30,31,0,0,0,0,1.8,0.9,33.38,238,40
d16241y2011,2011,5,7,13,2,36,-97.26286616,34.01128529,251,3,11,14,16,22,24,25,30,31,32,0,0,0,1.7,0.8,33.88,0,36
d16241y2011,2011,5,7,13,32,40,-97.262832,34.01131456,248,3,11,16,23,24,25,30,31,32,0,0,0,0,1.6,1,34.81,1,40
d16241y2011,2011,5,7,14,2,37,-97.2627866,34.01131032,241,3,16,20,23,24,30,32,0,0,0,0,0,0,3.5,2.1,35,0,37
d16241y2011,2011,5,7,14,32,41,-97.26246454,34.01170523,245,3,3,6,13,16,20,23,30,32,0,0,0,0,1.9,1.5,36.75,97,41
d16241y2011,2011,5,7,15,2,36,-97.26248302,34.01170189,244,3,3,6,13,16,20,23,30,31,32,0,0,0,1.7,0.9,37.38,0,36
d16241y2011,2011,5,7,15,32,37,-97.26249815,34.011703,246,3,3,6,13,16,19,20,23,30,31,32,0,0,1.8,0.9,37.06,0,37
d16241y2011,2011,5,7,16,2,36,-97.26248318,34.01169377,248,3,3,6,13,16,19,20,23,30,32,0,0,0,2.3,1.1,36.81,0,36
d16241y2011,2011,5,7,16,32,49,-97.26201682,34.01226159,244,3,3,6,7,13,16,19,20,23,0,0,0,0,2.3,1.1,35.38,608,49
d16241y2011,2011,5,7,17,2,40,-97.26186324,34.01257142,252,3,3,6,7,13,19,23,0,0,0,0,0,0,3.8,1.6,34.31,142,40
d16241y2011,2011,5,7,17,32,40,-97.26164052,34.01255474,245,3,3,7,11,13,19,23,28,0,0,0,0,0,2.1,1.2,34.25,68,40
d16241y2011,2011,5,7,18,2,37,-97.26139974,34.01262708,249,3,3,7,11,13,19,23,28,0,0,0,0,0,2.2,1.1,33.94,638,37
d16241y2011,2011,5,7,18,32,40,-97.26141504,34.01262009,253,3,3,7,8,13,19,23,28,0,0,0,0,0,2.1,1,33.13,30,40
d16241y2011,2011,5,7,19,2,40,-97.26130007,34.01209816,251,3,3,7,8,11,13,19,24,26,28,0,0,0,1.6,0.8,31.13,813,40
d16241y2011,2011,5,7,19,32,36,-97.2614052,34.01188143,252,3,7,8,11,19,24,26,28,0,0,0,0,0,2.3,1.4,29.94,587,36
d16241y2011,2011,5,7,20,2,36,-97.26096869,34.01183468,248,3,7,8,11,13,17,19,24,26,28,0,0,0,1.6,0.9,28.81,1196,36
d16241y2011,2011,5,7,20,32,40,-97.26170485,34.01200199,254,3,7,8,11,19,24,26,0,0,0,0,0,0,3.1,1.9,28.63,1132,40
d16241y2011,2011,5,7,21,2,37,-97.26177673,34.01203456,253,3,7,8,11,17,24,26,28,0,0,0,0,0,2.5,1.1,28.94,235,37
d16241y2011,2011,5,7,21,32,37,-97.26174805,34.01206031,261,3,4,7,8,11,15,17,20,24,26,27,28,0,1.3,0.7,29.13,0,37
d16241y2011,2011,5,7,22,2,40,-97.26175695,34.01204871,249,3,4,7,8,15,17,20,27,28,0,0,0,0,1.5,0.9,29.63,0,40
d16241y2011,2011,5,7,22,32,40,-97.26159822,34.01207983,256,3,4,8,9,17,24,26,27,28,0,0,0,0,1.6,0.9,28.56,546,40
d16241y2011,2011,5,7,23,2,37,-97.26156674,34.0121903,253,3,2,4,8,9,17,20,27,28,0,0,0,0,1.7,0.9,28,197,37
d16241y2011,2011,5,7,23,32,40,-97.26154844,34.01218463,250,3,2,4,9,17,20,27,28,0,0,0,0,0,2.3,1.1,28.44,0,40
d16241y2011,2011,5,8,0,2,37,-97.26154973,34.01217473,252,3,2,4,9,12,17,20,27,28,0,0,0,0,2,1,28.94,0,37
d16241y2011,2011,5,8,0,32,36,-97.26153162,34.01221325,248,3,2,4,5,9,12,17,27,28,0,0,0,0,2.2,1.1,29,0,36
d16241y2011,2011,5,8,1,2,36,-97.26149173,34.01220457,254,3,2,4,5,9,12,17,27,0,0,0,0,0,2.7,1.3,28.5,176,36
d16241y2011,2011,5,8,1,32,37,-97.26091328,34.01221533,263,3,2,4,5,9,12,17,0,0,0,0,0,0,2.5,1.4,26.69,1214,37
d16241y2011,2011,5,8,2,2,40,-97.26098986,34.01196483,256,3,2,5,12,17,25,29,0,0,0,0,0,0,2.2,1.6,26.25,1268,40
d16241y2011,2011,5,8,2,32,41,-97.26065966,34.01222707,251,3,2,4,5,12,25,29,0,0,0,0,0,0,3.3,1.8,26.44,2353,41
d16241y2011,2011,5,8,3,2,41,-97.26067705,34.01227691,251,3,2,5,12,25,26,29,0,0,0,0,0,0,2.2,1.3,27.75,278,41
d16241y2011,2011,5,8,3,32,37,-97.26067624,34.01236978,253,3,2,4,5,12,25,26,29,0,0,0,0,0,2.2,1.1,28.25,184,37
d16241y2011,2011,5,8,4,2,37,-97.2606445,34.01233326,259,3,2,5,12,15,21,25,26,29,0,0,0,0,2.4,1,28.19,0,37
d16241y2011,2011,5,8,4,32,37,-97.26068978,34.01234292,254,3,2,5,12,15,25,26,29,0,0,0,0,0,2.7,1.4,28.94,0,37
d16241y2011,2011,5,8,5,2,36,-97.25977504,34.01185296,257,3,2,5,15,18,21,25,26,29,0,0,0,0,1.8,1,26,721,36
d16241y2011,2011,5,8,5,32,37,-97.26021656,34.01250304,256,3,5,15,18,21,26,0,0,0,0,0,0,0,3.6,1.5,25,2587,37
d16241y2011,2011,5,8,6,2,37,-97.26029288,34.01242477,255,3,5,15,18,21,26,29,0,0,0,0,0,0,2.8,1.5,25.63,1541,37
d16241y2011,2011,5,8,6,32,40,-97.25969702,34.0130232,250,3,15,18,21,22,26,27,29,0,0,0,0,0,2,1.1,26.5,913,40
d16241y2011,2011,5,8,7,2,40,-97.25934508,34.01313004,250,3,6,9,15,21,27,29,0,0,0,0,0,0,2.4,1.3,28.19,571,40
d16241y2011,2011,5,8,7,32,40,-97.25941515,34.01319866,230,3,9,15,18,21,27,29,0,0,0,0,0,0,3.3,1.8,29.56,37,40
d16241y2011,2011,5,8,8,2,41,-97.259342,34.01306868,254,3,9,15,18,21,22,27,0,0,0,0,0,0,4,2,30.63,9,41
d16241y2011,2011,5,8,8,32,40,-97.25930968,34.01316651,258,3,9,14,15,18,21,22,27,0,0,0,0,0,3,1.4,31,149,40
d16241y2011,2011,5,8,9,2,36,-97.25939858,34.01310825,237,3,9,14,15,18,21,22,27,0,0,0,0,0,2.7,1.6,31.94,0,36
d16241y2011,2011,5,8,9,32,37,-97.25931886,34.01314139,249,3,6,14,18,21,22,27,0,0,0,0,0,0,1.8,1.2,32.56,0,37
d16241y2011,2011,5,8,10,2,37,-97.25933113,34.01317673,251,3,9,14,18,22,31,0,0,0,0,0,0,0,2.7,1.8,33.44,0,37
d16241y2011,2011,5,8,10,32,41,-97.25931541,34.01315126,246,3,11,12,14,18,22,25,31,0,0,0,0,0,1.8,1.1,33.81,6,41
d16241y2011,2011,5,8,11,2,40,-97.25955157,34.01314649,244,3,12,14,18,25,31,0,0,0,0,0,0,0,5.4,2.9,33.25,311,40
d16241y2011,2011,5,8,11,32,40,-97.25966294,34.01304797,252,3,11,14,18,24,25,31,32,0,0,0,0,0,2.1,1.2,33.31,455,40
